entry_id_to,region_id_to,entry_id_from,region_id_from,overlap_start
1979,588,422,50,-550
1979,588,470,719,-550
1979,588,1213,1360,-550
1979,588,198,50,-550
863,1028,231,540,-550
863,1028,492,737,-550
1979,588,492,737,-550
1979,588,1230,1379,-550
1979,588,1760,1963,-550
1979,588,1346,1499,-550
1979,588,1361,1515,-550
1979,588,1391,1547,-550
1979,588,1680,1887,-550
1979,588,1704,1905,-550
1979,588,1732,1938,-550
863,1028,1626,1848,-550
1979,588,1902,2031,-550
1979,588,1993,2099,-550
1979,588,2009,2108,-550
1979,588,2016,2113,-550
424,548,2016,2113,-550
424,548,1822,2003,-550
1979,588,1343,1496,-550
424,548,189,44,-550
1979,588,1696,1899,-550
424,548,792,983,-550
424,548,1683,1889,-550
424,548,1604,1820,-550
424,548,1576,1795,-550
424,548,1661,1631,-550
424,548,1484,1631,-550
424,548,1471,1629,-550
424,548,1105,1249,-550
424,548,1143,1211,-550
424,548,1826,1207,-550
424,548,1700,1901,-550
424,548,1429,1586,-550
424,548,1375,1531,-550
424,548,1011,1208,-550
424,548,1005,1159,-550
424,548,776,980,-550
424,548,300,44,-550
424,548,1971,588,-550
424,548,1973,588,-550
424,548,1979,588,-550
424,548,775,492,-550
424,548,1418,1576,-550
424,548,492,737,-550
424,548,738,944,-550
424,548,1924,1404,-550
424,548,1369,1524,-550
424,548,1294,1445,-550
424,548,1284,1432,-550
424,548,1264,1412,-550
424,548,209,136,-550
424,548,230,494,-550
424,548,1173,1318,-550
424,548,1203,1349,-550
424,548,308,582,-550
424,548,2001,1404,-550
424,548,1232,1380,-550
424,548,1721,1926,-550
424,548,1257,1403,-550
777,981,1661,1631,-538
777,981,308,582,-538
777,981,424,548,-538
778,981,1661,1631,-538
778,981,1484,1631,-538
778,981,492,737,-538
778,981,424,548,-538
778,981,308,582,-538
777,981,1484,1631,-538
777,981,492,737,-538
1010,1163,663,889,-530
1010,1163,993,872,-530
1010,1163,937,872,-530
1010,1163,492,737,-530
1010,1163,659,885,-530
1010,1163,1683,1889,-530
1010,1163,1704,1905,-530
1010,1163,1173,1318,-530
1010,1163,1169,1312,-530
1010,1163,2009,2108,-530
1010,1163,2016,2113,-530
1010,1163,1213,1360,-530
1010,1163,1230,1379,-530
1010,1163,1346,1499,-530
1010,1163,1129,1274,-530
1010,1163,957,1105,-530
1010,1163,863,1028,-530
1010,1163,738,944,-530
1010,1163,1361,1515,-530
1010,1163,1391,1547,-530
1010,1163,1626,1848,-530
1010,1163,1680,1887,-530
1010,1163,470,719,-530
1010,1163,1993,2099,-530
1010,1163,1760,1963,-530
1010,1163,1732,1938,-530
1010,1163,1696,1899,-530
1010,1163,424,548,-530
1010,1163,1203,1349,-530
1010,1163,1973,588,-530
1010,1163,231,540,-530
1010,1163,422,50,-530
1010,1163,198,50,-530
1010,1163,1201,1347,-530
1010,1163,1979,588,-530
779,981,308,582,-514
779,981,1484,1631,-514
779,981,1661,1631,-514
779,981,492,737,-514
779,981,424,548,-514
982,1138,189,44,-500
982,1138,424,548,-500
982,1138,492,737,-500
1713,1914,361,588,-500
1063,809,597,467,-500
1063,809,203,78,-500
1062,809,1430,1582,-500
1062,809,1270,1417,-500
1063,809,1098,1240,-500
1713,1914,1979,588,-500
1713,1914,1177,1321,-500
1063,809,1430,1582,-500
1063,809,1270,1417,-500
1063,809,1120,1263,-500
982,1138,1700,1901,-500
982,1138,1203,1349,-500
982,1138,1683,1889,-500
982,1138,1284,1432,-500
982,1138,1418,1576,-500
982,1138,1576,1795,-500
1713,1914,492,737,-500
423,6,189,44,-500
423,6,1710,1911,-500
423,6,2048,2144,-500
423,6,1174,1319,-500
423,6,1173,1318,-500
423,6,1138,1282,-500
423,6,1010,1163,-500
423,6,982,1138,-500
423,6,957,1105,-500
423,6,863,1028,-500
423,6,850,1017,-500
423,6,917,992,-500
423,6,816,992,-500
423,6,807,992,-500
423,6,792,983,-500
423,6,779,981,-500
423,6,778,981,-500
423,6,738,944,-500
423,6,663,889,-500
423,6,993,872,-500
423,6,937,872,-500
423,6,632,864,-500
423,6,492,737,-500
423,6,424,548,-500
423,6,1979,588,-500
423,6,361,588,-500
423,6,231,540,-500
423,6,209,136,-500
423,6,422,50,-500
423,6,198,50,-500
423,6,1175,1320,-500
1945,2050,775,492,-500
423,6,1177,1321,-500
423,6,1257,1403,-500
423,6,2016,2113,-500
423,6,1993,2099,-500
423,6,1989,2096,-500
423,6,1947,2053,-500
423,6,1880,2021,-500
423,6,1822,2003,-500
423,6,1779,1970,-500
423,6,1777,1970,-500
423,6,1776,1969,-500
423,6,1774,1967,-500
423,6,1721,1926,-500
423,6,1717,1922,-500
423,6,1707,1908,-500
423,6,1700,1901,-500
1062,809,1120,1263,-500
423,6,1683,1889,-500
423,6,1626,1848,-500
423,6,1604,1820,-500
423,6,1576,1795,-500
982,1138,738,944,-500
423,6,1484,1631,-500
423,6,1471,1629,-500
423,6,1418,1576,-500
423,6,1343,1496,-500
423,6,1284,1432,-500
423,6,2001,1404,-500
423,6,1924,1404,-500
423,6,1203,1349,-500
1062,809,1098,1240,-500
423,6,1661,1631,-500
1062,809,203,78,-500
361,588,659,885,-500
361,588,492,737,-500
361,588,470,719,-500
361,588,424,548,-500
361,588,422,50,-500
361,588,198,50,-500
361,588,957,1105,-500
1177,1321,1129,1274,-500
201,6,1484,1631,-500
201,6,1661,1631,-500
1177,1321,1169,1312,-500
1177,1321,1201,1347,-500
1177,1321,1213,1360,-500
1177,1321,1230,1379,-500
201,6,1471,1629,-500
361,588,1010,1163,-500
361,588,1129,1274,-500
361,588,1169,1312,-500
361,588,1993,2099,-500
361,588,1902,2031,-500
361,588,1760,1963,-500
361,588,1732,1938,-500
361,588,1704,1905,-500
361,588,1696,1899,-500
361,588,1680,1887,-500
361,588,1391,1547,-500
361,588,1361,1515,-500
1062,809,597,467,-500
361,588,1343,1496,-500
361,588,1230,1379,-500
361,588,1213,1360,-500
361,588,1201,1347,-500
361,588,1177,1321,-500
1177,1321,1343,1496,-500
1177,1321,1346,1499,-500
1177,1321,1361,1515,-500
1177,1321,1391,1547,-500
201,6,1721,1926,-500
1226,1375,492,737,-500
1226,1375,1979,588,-500
1226,1375,361,588,-500
201,6,1774,1967,-500
201,6,1776,1969,-500
201,6,1777,1970,-500
201,6,1779,1970,-500
201,6,1822,2003,-500
201,6,1880,2021,-500
201,6,1947,2053,-500
201,6,1989,2096,-500
201,6,1993,2099,-500
201,6,2016,2113,-500
201,6,2048,2144,-500
1226,1375,957,1105,-500
361,588,2009,2108,-500
1226,1375,1010,1163,-500
201,6,1710,1911,-500
1177,1321,1626,1848,-500
1177,1321,1680,1887,-500
1177,1321,1696,1899,-500
1177,1321,1704,1905,-500
1177,1321,1732,1938,-500
1177,1321,1760,1963,-500
1177,1321,1902,2031,-500
1177,1321,1993,2099,-500
1177,1321,2009,2108,-500
201,6,1576,1795,-500
201,6,1604,1820,-500
201,6,1626,1848,-500
201,6,1683,1889,-500
201,6,1700,1901,-500
201,6,1707,1908,-500
201,6,1717,1922,-500
361,588,2016,2113,-500
361,588,1346,1499,-500
1177,1321,957,1105,-500
956,992,201,6,-500
956,992,423,6,-500
956,992,492,737,-500
201,6,778,981,-500
201,6,779,981,-500
201,6,792,983,-500
1177,1321,1010,1163,-500
201,6,807,992,-500
201,6,816,992,-500
201,6,917,992,-500
201,6,850,1017,-500
201,6,863,1028,-500
201,6,957,1105,-500
201,6,982,1138,-500
201,6,1010,1163,-500
201,6,663,889,-500
201,6,1138,1282,-500
917,992,492,737,-500
835,992,423,6,-500
201,6,189,44,-500
201,6,198,50,-500
201,6,422,50,-500
201,6,209,136,-500
201,6,231,540,-500
201,6,361,588,-500
201,6,1979,588,-500
201,6,424,548,-500
201,6,492,737,-500
201,6,632,864,-500
201,6,937,872,-500
201,6,993,872,-500
807,992,492,737,-500
816,992,492,737,-500
835,992,201,6,-500
835,992,492,737,-500
201,6,1173,1318,-500
201,6,738,944,-500
201,6,1175,1320,-500
1263,1411,2016,2113,-500
201,6,1418,1576,-500
201,6,1343,1496,-500
1177,1321,231,540,-500
1177,1321,1979,588,-500
1263,1411,424,548,-500
1177,1321,422,50,-500
1177,1321,198,50,-500
1263,1411,209,136,-500
201,6,1174,1319,-500
1177,1321,424,548,-500
1263,1411,738,944,-500
1177,1321,470,719,-500
1177,1321,937,872,-500
1177,1321,993,872,-500
1177,1321,659,885,-500
1177,1321,663,889,-500
1177,1321,863,1028,-500
201,6,1284,1432,-500
201,6,2001,1404,-500
201,6,1924,1404,-500
201,6,1257,1403,-500
201,6,1203,1349,-500
201,6,1177,1321,-500
1177,1321,492,737,-500
1263,1411,492,737,-500
1193,1337,1129,1274,-499
1193,1337,492,737,-499
1193,1337,1010,1163,-499
1193,1337,1177,1321,-499
1193,1337,361,588,-499
1135,1279,597,467,-496
1135,1279,1176,809,-496
1135,1279,1063,809,-496
1135,1279,1098,1240,-496
1135,1279,1120,1263,-496
1135,1279,1062,809,-496
1181,1326,597,467,-494
1181,1326,1063,809,-494
1181,1326,1176,809,-494
1181,1326,1098,1240,-494
1181,1326,1120,1263,-494
1181,1326,1062,809,-494
212,467,1098,1240,-481
212,467,1120,1263,-481
212,467,1430,1582,-481
212,467,1270,1417,-481
212,467,1181,1326,-481
212,467,1135,1279,-481
212,467,1062,809,-481
212,467,1063,809,-481
212,467,1176,809,-481
212,467,203,78,-481
1212,1359,1177,1321,-480
1212,1359,1010,1163,-480
1212,1359,492,737,-480
1212,1359,361,588,-480
1212,1359,422,50,-480
1212,1359,198,50,-480
1212,1359,1230,1379,-480
918,10,1062,809,-475
918,10,1063,809,-475
918,10,597,467,-475
918,10,1176,809,-475
918,10,1098,1240,-475
918,10,1120,1263,-475
918,10,1135,1279,-475
918,10,212,467,-475
918,10,1181,1326,-475
918,10,1430,1582,-475
918,10,1270,1417,-475
918,10,203,78,-475
882,1040,1343,1496,-450
882,1040,1346,1499,-450
882,1040,1361,1515,-450
882,1040,1391,1547,-450
882,1040,1230,1379,-450
882,1040,1226,1375,-450
882,1040,1626,1848,-450
478,726,424,548,-450
882,1040,1680,1887,-450
882,1040,1212,1359,-450
882,1040,1201,1347,-450
882,1040,1193,1337,-450
882,1040,1177,1321,-450
882,1040,1169,1312,-450
882,1040,1213,1360,-450
882,1040,1696,1899,-450
882,1040,1902,2031,-450
882,1040,1713,1914,-450
882,1040,1717,1922,-450
882,1040,1732,1938,-450
882,1040,1760,1963,-450
478,726,775,492,-450
882,1040,1993,2099,-450
882,1040,2009,2108,-450
882,1040,2016,2113,-450
882,1040,1138,1282,-450
245,81,203,78,-450
478,726,1945,2050,-450
478,726,820,996,-450
478,726,756,961,-450
478,726,726,934,-450
882,1040,1704,1905,-450
882,1040,1129,1274,-450
245,81,918,10,-450
882,1040,957,1105,-450
245,81,1063,809,-450
245,81,1176,809,-450
245,81,1098,1240,-450
245,81,1120,1263,-450
245,81,1135,1279,-450
245,81,1181,1326,-450
245,81,1270,1417,-450
245,81,1430,1582,-450
1509,1440,1604,1820,-450
245,81,1062,809,-450
882,1040,1010,1163,-450
1509,1440,1471,1629,-450
1509,1440,1418,1576,-450
1509,1440,1924,1404,-450
1509,1440,1203,1349,-450
1509,1440,492,737,-450
1509,1440,424,548,-450
1509,1440,423,6,-450
1509,1440,201,6,-450
1509,1440,189,44,-450
1509,1440,1576,1795,-450
245,81,212,467,-450
245,81,597,467,-450
882,1040,361,588,-450
882,1040,201,6,-450
882,1040,422,50,-450
882,1040,198,50,-450
882,1040,424,548,-450
882,1040,492,737,-450
882,1040,423,6,-450
1509,1440,1683,1889,-450
882,1040,937,872,-450
882,1040,993,872,-450
882,1040,659,885,-450
882,1040,663,889,-450
882,1040,772,976,-450
882,1040,863,1028,-450
882,1040,632,864,-450
882,1040,231,540,-450
1215,1362,492,737,-409
1215,1362,882,1040,-409
1215,1362,1010,1163,-409
1215,1362,198,50,-409
1215,1362,422,50,-409
1215,1362,361,588,-409
1215,1362,1230,1379,-409
1215,1362,1177,1321,-409
1271,467,1098,1240,-400
1271,467,1176,809,-400
1271,467,1063,809,-400
1271,467,1062,809,-400
1265,467,1525,1688,-400
1271,467,203,78,-400
1265,467,1430,1582,-400
1271,467,1120,1263,-400
1271,467,918,10,-400
1271,467,245,81,-400
1271,467,1135,1279,-400
854,554,852,1019,-400
1271,467,1270,1417,-400
1525,1688,1062,809,-400
1525,1688,1063,809,-400
1525,1688,1176,809,-400
1525,1688,1120,1263,-400
238,537,237,536,-400
238,537,236,532,-400
238,537,234,533,-400
1265,467,1270,1417,-400
1272,467,1525,1688,-400
1272,467,1430,1582,-400
1272,467,1270,1417,-400
1272,467,1181,1326,-400
1272,467,1135,1279,-400
1272,467,1120,1263,-400
1272,467,1098,1240,-400
1272,467,1176,809,-400
1272,467,1063,809,-400
1272,467,1062,809,-400
1272,467,245,81,-400
1272,467,203,78,-400
1272,467,918,10,-400
1271,467,1525,1688,-400
1271,467,1430,1582,-400
1271,467,1181,1326,-400
1265,467,1266,1413,-400
1564,1775,203,78,-400
1265,467,1135,1279,-400
1669,1546,1270,1417,-400
1669,1546,1430,1582,-400
1669,1546,1525,1688,-400
1669,1546,1564,1775,-400
1525,1688,245,81,-400
607,467,918,10,-400
1669,1546,1417,1413,-400
607,467,203,78,-400
607,467,1062,809,-400
607,467,1063,809,-400
607,467,1176,809,-400
607,467,1098,1240,-400
607,467,1120,1263,-400
607,467,1135,1279,-400
607,467,245,81,-400
607,467,1181,1326,-400
1669,1546,1266,1413,-400
1669,1546,1135,1279,-400
1669,1546,203,78,-400
1669,1546,212,467,-400
1669,1546,597,467,-400
1669,1546,607,467,-400
1669,1546,1265,467,-400
1669,1546,1271,467,-400
1669,1546,1181,1326,-400
1669,1546,1272,467,-400
1669,1546,1062,809,-400
1669,1546,1063,809,-400
1669,1546,1067,809,-400
1669,1546,1176,809,-400
1669,1546,1098,1240,-400
1669,1546,1120,1263,-400
1669,1546,245,81,-400
1265,467,1181,1326,-400
607,467,1270,1417,-400
607,467,1525,1688,-400
1564,1775,1062,809,-400
1564,1775,245,81,-400
1564,1775,1272,467,-400
1564,1775,1271,467,-400
1564,1775,1265,467,-400
1564,1775,607,467,-400
1564,1775,1063,809,-400
1564,1775,597,467,-400
1564,1775,918,10,-400
1265,467,1062,809,-400
1265,467,1063,809,-400
1265,467,1176,809,-400
1265,467,1098,1240,-400
1265,467,1120,1263,-400
1564,1775,212,467,-400
607,467,1430,1582,-400
1564,1775,1067,809,-400
1564,1775,1120,1263,-400
1265,467,918,10,-400
1265,467,203,78,-400
1669,1546,918,10,-400
1658,1871,1239,1386,-400
1658,1871,1177,1321,-400
1658,1871,882,1040,-400
1265,467,245,81,-400
1658,1871,492,737,-400
1658,1871,361,588,-400
1564,1775,1525,1688,-400
1564,1775,1270,1417,-400
1564,1775,1266,1413,-400
1564,1775,1181,1326,-400
1564,1775,1135,1279,-400
1658,1871,424,548,-400
1525,1688,597,467,-400
1564,1775,1098,1240,-400
1525,1688,918,10,-400
1266,1413,1063,809,-400
1266,1413,1062,809,-400
1266,1413,245,81,-400
1266,1413,1272,467,-400
1266,1413,1271,467,-400
1266,1413,607,467,-400
1266,1413,597,467,-400
1266,1413,212,467,-400
1266,1413,203,78,-400
1266,1413,918,10,-400
1239,1386,2016,2113,-400
1239,1386,2009,2108,-400
1239,1386,1993,2099,-400
1239,1386,1902,2031,-400
1239,1386,1822,2003,-400
1239,1386,1760,1963,-400
1239,1386,1732,1938,-400
1239,1386,1713,1914,-400
1239,1386,1704,1905,-400
1239,1386,1696,1899,-400
1239,1386,1683,1889,-400
1266,1413,1176,809,-400
1266,1413,1098,1240,-400
1266,1413,1120,1263,-400
1417,1413,918,10,-400
1067,809,1265,467,-400
1067,809,607,467,-400
1067,809,597,467,-400
1067,809,212,467,-400
1067,809,203,78,-400
1067,809,918,10,-400
1525,1688,212,467,-400
1417,1413,1564,1775,-400
1417,1413,1120,1263,-400
1417,1413,1098,1240,-400
1239,1386,1680,1887,-400
1417,1413,1176,809,-400
1417,1413,1063,809,-400
1417,1413,1062,809,-400
1417,1413,245,81,-400
1417,1413,1272,467,-400
1417,1413,1271,467,-400
1417,1413,1265,467,-400
1417,1413,607,467,-400
1417,1413,597,467,-400
1417,1413,212,467,-400
1417,1413,203,78,-400
1417,1413,1067,809,-400
1239,1386,1604,1820,-400
1239,1386,1576,1795,-400
1239,1386,1661,1631,-400
1239,1386,1169,1312,-400
1239,1386,1129,1274,-400
1239,1386,1105,1249,-400
1239,1386,1143,1211,-400
1239,1386,1826,1207,-400
1239,1386,1010,1163,-400
1239,1386,982,1138,-400
1239,1386,957,1105,-400
1239,1386,882,1040,-400
1239,1386,792,983,-400
1239,1386,1173,1318,-400
1239,1386,776,980,-400
1239,1386,659,885,-400
1239,1386,492,737,-400
1239,1386,424,548,-400
1239,1386,361,588,-400
1239,1386,209,136,-400
1239,1386,423,6,-400
1239,1386,201,6,-400
1239,1386,422,50,-400
1239,1386,198,50,-400
1239,1386,189,44,-400
1239,1386,738,944,-400
1067,809,1271,467,-400
1239,1386,1175,1320,-400
1239,1386,1193,1337,-400
1239,1386,1484,1631,-400
1239,1386,1471,1629,-400
1239,1386,1429,1586,-400
1239,1386,1418,1576,-400
1239,1386,1391,1547,-400
1239,1386,1375,1531,-400
1239,1386,1369,1524,-400
1239,1386,1361,1515,-400
1239,1386,1346,1499,-400
1239,1386,1343,1496,-400
1239,1386,1177,1321,-400
1239,1386,1509,1440,-400
1239,1386,1263,1411,-400
1239,1386,1924,1404,-400
1239,1386,1232,1380,-400
1239,1386,1230,1379,-400
1239,1386,1226,1375,-400
1239,1386,1215,1362,-400
1239,1386,1213,1360,-400
1239,1386,1212,1359,-400
1239,1386,1203,1349,-400
1239,1386,1201,1347,-400
1239,1386,1284,1432,-400
1067,809,1272,467,-400
1564,1775,1176,809,-400
1067,809,1098,1240,-400
1067,809,1525,1688,-400
1067,809,1266,1413,-400
1067,809,245,81,-400
1067,809,1430,1582,-400
1067,809,1270,1417,-400
1067,809,1120,1263,-400
1067,809,1135,1279,-400
1067,809,1181,1326,-400
1330,1411,424,548,-399
1161,1306,1239,1386,-399
1161,1306,1177,1321,-399
1161,1306,1129,1274,-399
1161,1306,1010,1163,-399
1330,1411,209,136,-399
1330,1411,492,737,-399
1330,1411,1239,1386,-399
1330,1411,2016,2113,-399
1161,1306,882,1040,-399
1161,1306,492,737,-399
1161,1306,361,588,-399
1330,1411,738,944,-399
1572,1782,1177,1321,-366
1572,1782,492,737,-366
634,467,1181,1326,-350
634,467,1135,1279,-350
634,467,1063,809,-350
634,467,1067,809,-350
634,467,1176,809,-350
634,467,1098,1240,-350
634,467,1120,1263,-350
634,467,1062,809,-350
634,467,245,81,-350
1982,1175,1063,809,-350
1982,1175,1062,809,-350
1982,1175,245,81,-350
1982,1175,1272,467,-350
1982,1175,1271,467,-350
1982,1175,1265,467,-350
1982,1175,634,467,-350
1982,1175,607,467,-350
1982,1175,597,467,-350
1982,1175,212,467,-350
1982,1175,203,78,-350
1982,1175,918,10,-350
1982,1175,180,10,-350
1982,1175,1098,1240,-350
1982,1175,1120,1263,-350
1982,1175,1266,1413,-350
1982,1175,1417,1413,-350
1982,1175,1669,1546,-350
1982,1175,1067,809,-350
634,467,918,10,-350
634,467,203,78,-350
634,467,1266,1413,-350
634,467,1417,1413,-350
1982,1175,1176,809,-350
634,467,1430,1582,-350
634,467,1270,1417,-350
180,10,1564,1775,-350
180,10,1669,1546,-350
180,10,1063,809,-350
180,10,1062,809,-350
180,10,245,81,-350
180,10,1272,467,-350
180,10,1525,1688,-350
180,10,1430,1582,-350
180,10,1417,1413,-350
180,10,1271,467,-350
180,10,1266,1413,-350
180,10,1181,1326,-350
180,10,1270,1417,-350
180,10,203,78,-350
180,10,1135,1279,-350
180,10,1120,1263,-350
180,10,1098,1240,-350
180,10,1067,809,-350
634,467,1525,1688,-350
634,467,1669,1546,-350
634,467,1564,1775,-350
180,10,212,467,-350
180,10,597,467,-350
180,10,607,467,-350
180,10,634,467,-350
180,10,1265,467,-350
180,10,1176,809,-350
1921,2041,1098,1240,-340
1921,2041,1176,809,-340
1921,2041,1982,1175,-340
1921,2041,1135,1279,-340
1921,2041,1181,1326,-340
1921,2041,1266,1413,-340
1921,2041,1417,1413,-340
1921,2041,1067,809,-340
1921,2041,1120,1263,-340
1921,2041,1063,809,-340
1921,2041,212,467,-340
1921,2041,245,81,-340
1921,2041,1272,467,-340
1921,2041,1271,467,-340
1921,2041,1265,467,-340
1921,2041,634,467,-340
1921,2041,607,467,-340
1921,2041,597,467,-340
1921,2041,1270,1417,-340
1921,2041,203,78,-340
1921,2041,918,10,-340
1921,2041,180,10,-340
1921,2041,1062,809,-340
1921,2041,1758,1272,-340
1758,1272,597,467,-340
1921,2041,1525,1688,-340
1421,1272,1098,1240,-340
1421,1272,1982,1175,-340
1421,1272,1067,809,-340
1421,1272,1063,809,-340
1421,1272,1062,809,-340
1421,1272,245,81,-340
1421,1272,1271,467,-340
1421,1272,1265,467,-340
1421,1272,634,467,-340
1421,1272,607,467,-340
1421,1272,180,10,-340
1421,1272,918,10,-340
1421,1272,203,78,-340
1421,1272,212,467,-340
1421,1272,597,467,-340
1421,1272,1120,1263,-340
1421,1272,1135,1279,-340
1421,1272,1181,1326,-340
1421,1272,1266,1413,-340
1921,2041,1564,1775,-340
1921,2041,1669,1546,-340
1758,1272,1265,467,-340
1758,1272,634,467,-340
1758,1272,607,467,-340
1758,1272,212,467,-340
1758,1272,203,78,-340
1921,2041,1430,1582,-340
1758,1272,918,10,-340
1421,1272,1921,2041,-340
1421,1272,1669,1546,-340
1421,1272,1564,1775,-340
1421,1272,1525,1688,-340
1421,1272,1430,1582,-340
1421,1272,1270,1417,-340
1421,1272,1417,1413,-340
1758,1272,180,10,-340
1421,1272,1272,467,-340
1421,1272,1176,809,-340
1758,1272,1272,467,-340
1758,1272,1271,467,-340
1758,1272,1430,1582,-340
1758,1272,1525,1688,-340
1758,1272,1564,1775,-340
1758,1272,1270,1417,-340
1758,1272,1417,1413,-340
1758,1272,1266,1413,-340
1758,1272,1181,1326,-340
1758,1272,1669,1546,-340
1758,1272,1120,1263,-340
1758,1272,1098,1240,-340
1758,1272,1982,1175,-340
1758,1272,1176,809,-340
1758,1272,1067,809,-340
1758,1272,1063,809,-340
1758,1272,1062,809,-340
1758,1272,245,81,-340
1758,1272,1135,1279,-340
1595,1813,1135,1279,-335
1595,1813,1266,1413,-335
1595,1813,1417,1413,-335
1595,1813,1525,1688,-335
1595,1813,1421,1272,-335
1595,1813,1758,1272,-335
1595,1813,1564,1775,-335
1595,1813,1120,1263,-335
1595,1813,1270,1417,-335
1595,1813,1098,1240,-335
1595,1813,1272,467,-335
1595,1813,1176,809,-335
1595,1813,180,10,-335
1595,1813,918,10,-335
1595,1813,203,78,-335
1595,1813,212,467,-335
1595,1813,597,467,-335
1595,1813,607,467,-335
1595,1813,1982,1175,-335
1595,1813,634,467,-335
1595,1813,1271,467,-335
1595,1813,1669,1546,-335
1595,1813,245,81,-335
1595,1813,1062,809,-335
1595,1813,1063,809,-335
1595,1813,1067,809,-335
1595,1813,1265,467,-335
1595,1813,1921,2041,-335
1595,1813,1181,1326,-335
793,983,424,548,-332
793,983,2016,2113,-332
793,983,1822,2003,-332
793,983,1239,1386,-332
793,983,201,6,-332
793,983,423,6,-332
793,983,209,136,-332
793,983,738,944,-332
793,983,492,737,-332
354,640,1661,1631,-330
354,640,1484,1631,-330
354,640,424,548,-330
354,640,1471,1629,-330
354,640,1375,1531,-330
354,640,1239,1386,-330
354,640,492,737,-330
1034,1179,1921,2041,-325
1034,1179,180,10,-325
1030,1175,180,10,-325
1029,1174,180,10,-325
1029,1174,1265,467,-325
1029,1174,212,467,-325
1029,1174,597,467,-325
1029,1174,607,467,-325
1029,1174,634,467,-325
1034,1179,1669,1546,-325
1029,1174,1271,467,-325
1029,1174,1272,467,-325
1029,1174,245,81,-325
1029,1174,918,10,-325
1034,1179,1595,1813,-325
1034,1179,1564,1775,-325
1034,1179,1758,1272,-325
1077,1214,634,467,-325
1077,1214,1265,467,-325
1077,1214,1271,467,-325
1077,1214,1272,467,-325
1077,1214,245,81,-325
1077,1214,1062,809,-325
1034,1179,634,467,-325
1034,1179,1265,467,-325
1077,1214,1063,809,-325
1034,1179,1271,467,-325
1034,1179,245,81,-325
1034,1179,1062,809,-325
1034,1179,1063,809,-325
1034,1179,1067,809,-325
1029,1174,1062,809,-325
1034,1179,1098,1240,-325
1034,1179,1120,1263,-325
1034,1179,1421,1272,-325
