entry_id_to,region_id_to,entry_id_from,region_id_from,overlap_start,christian_tradition_from,christian_tradition_to
1322,132,2045,1287,361,False,False
1322,132,2134,1287,361,False,False
1322,132,2041,2140,361,False,False
1322,132,2118,2262,361,False,False
1322,132,1761,1177,361,True,False
1322,132,1778,1973,361,True,False
1322,132,1031,1177,361,True,False
1322,132,2386,1177,361,True,False
1322,132,2102,1955,361,False,False
1322,132,1440,1597,361,True,False
1322,132,442,691,361,True,False
1322,132,1295,1446,361,True,False
1322,132,1309,526,361,True,False
1322,132,2167,2234,361,False,False
1322,132,2234,2292,361,True,False
1322,132,1413,1569,361,True,False
1322,132,1436,1593,361,True,False
1322,132,1688,2006,361,False,False
1322,132,843,1012,361,True,False
1322,132,1310,1459,361,True,False
1322,132,2034,1955,361,False,False
1322,132,965,1112,361,True,False
1322,132,665,902,361,True,False
1322,132,923,992,361,True,False
1322,132,902,992,361,True,False
1322,132,1468,1626,361,True,False
1322,132,2149,1893,361,False,False
1322,132,2169,2236,361,True,False
1322,132,994,1150,361,True,False
1322,132,2183,2246,361,True,False
1322,132,1524,1687,361,True,False
1322,132,2397,1687,361,True,False
1322,132,2127,2222,361,True,False
1322,132,1684,1177,361,False,False
1322,132,817,992,361,True,False
1322,132,2140,2205,361,True,False
1322,132,1415,1573,361,True,False
1322,132,2401,601,361,True,False
1322,132,1113,601,361,True,False
1322,132,1405,1561,361,True,False
1322,132,1435,1590,361,True,False
1322,132,1970,2071,361,True,False
1322,132,1653,1869,361,True,False
1322,132,1392,1549,361,True,False
1647,1495,1173,1318,372,True,True
1647,1495,422,50,372,False,True
1647,1495,492,737,372,False,True
1647,1495,1361,1515,372,False,True
1647,1495,937,872,372,False,True
1647,1495,1201,1347,372,False,True
1647,1495,1346,1499,372,False,True
1647,1495,1129,1274,372,False,True
1647,1495,659,885,372,False,True
1647,1495,1760,1963,372,False,True
1647,1495,1213,1360,372,False,True
1647,1495,993,872,372,False,True
1647,1495,1993,2099,372,False,True
1647,1495,1696,1899,372,True,True
1647,1495,663,889,372,False,True
1647,1495,863,132,372,False,True
1647,1495,1177,1321,372,False,True
1647,1495,201,6,372,False,True
1647,1495,423,6,372,False,True
1647,1495,882,1040,372,False,True
1647,1495,1572,1782,372,False,True
1647,1495,2400,1782,372,False,True
1647,1495,970,132,372,False,True
1647,1495,1404,1560,372,False,True
1647,1495,2042,1287,372,False,True
1647,1495,1582,132,372,False,True
1647,1495,1948,2054,372,False,True
1647,1495,534,132,372,False,True
1647,1495,1108,1254,372,True,True
1647,1495,1985,2094,372,True,True
1647,1495,2080,2282,372,False,True
1647,1495,1367,1521,372,False,True
1647,1495,1556,132,372,False,True
1647,1495,1357,1517,372,True,True
1647,1495,287,132,372,False,True
1647,1495,199,132,372,False,True
1647,1495,893,1048,372,True,True
1647,1495,859,6,372,True,True
1647,1495,933,1080,372,True,True
1647,1495,1333,1487,372,False,True
1647,1495,2224,485,372,False,True
1647,1495,986,1144,372,False,True
1647,1495,858,1024,372,True,True
1647,1495,1858,2015,372,True,True
1647,1495,2044,1287,372,False,True
1647,1495,2045,1287,372,False,True
1647,1495,2134,1287,372,False,True
1647,1495,2118,2262,372,False,True
1647,1495,1761,1177,372,True,True
1647,1495,1778,1973,372,True,True
1647,1495,1031,1177,372,True,True
1647,1495,2386,1177,372,True,True
1647,1495,1440,1597,372,True,True
1647,1495,2234,2292,372,True,True
1647,1495,1413,1569,372,True,True
1647,1495,1436,1593,372,True,True
1647,1495,1688,2006,372,False,True
1647,1495,1468,1626,372,True,True
1647,1495,2149,1893,372,False,True
1647,1495,994,1150,372,True,True
1647,1495,1524,1687,372,True,True
1647,1495,2397,1687,372,True,True
1647,1495,1684,1177,372,False,True
1647,1495,2140,2205,372,True,True
1647,1495,1415,1573,372,True,True
1647,1495,2401,601,372,True,True
1647,1495,1113,601,372,True,True
1647,1495,1392,1549,372,True,True
1647,1495,2249,2333,372,True,True
1647,1495,2396,2333,372,True,True
1338,1489,1173,1318,390,True,True
1338,1489,1822,2003,390,False,True
1338,1489,863,132,390,False,True
1338,1489,201,6,390,False,True
1338,1489,423,6,390,False,True
1338,1489,970,132,390,False,True
1338,1489,1404,1560,390,False,True
1338,1489,2042,1287,390,False,True
1338,1489,1582,132,390,False,True
1338,1489,1948,2054,390,False,True
1338,1489,534,132,390,False,True
1338,1489,799,983,390,True,True
1338,1489,1108,1254,390,True,True
1338,1489,1367,1521,390,False,True
1338,1489,1556,132,390,False,True
1338,1489,1357,1517,390,True,True
1338,1489,287,132,390,False,True
1338,1489,199,132,390,False,True
1338,1489,893,1048,390,True,True
1338,1489,859,6,390,True,True
1338,1489,933,1080,390,True,True
1338,1489,1333,1487,390,False,True
1338,1489,986,1144,390,False,True
1338,1489,858,1024,390,True,True
1338,1489,2044,1287,390,False,True
1338,1489,2045,1287,390,False,True
1338,1489,2134,1287,390,False,True
1338,1489,2041,2140,390,False,True
1338,1489,1761,1177,390,True,True
1338,1489,1778,1973,390,True,True
1338,1489,1031,1177,390,True,True
1338,1489,2386,1177,390,True,True
1338,1489,1309,526,390,True,True
1338,1489,2234,2292,390,True,True
1338,1489,1436,1593,390,True,True
1338,1489,1688,2006,390,False,True
1338,1489,965,1112,390,True,True
1338,1489,1468,1626,390,True,True
1338,1489,994,1150,390,True,True
1338,1489,1684,1177,390,False,True
1338,1489,2401,601,390,True,True
1338,1489,1113,601,390,True,True
1338,1489,1647,1495,390,True,True
1338,1489,1276,1150,390,True,True
1338,1489,1960,2060,390,True,True
1338,1489,1378,1533,390,True,True
1356,1510,1173,1318,419,True,True
1356,1510,1826,1207,419,False,True
1356,1510,1105,1249,419,False,True
1356,1510,1822,2003,419,False,True
1356,1510,1351,1260,419,False,True
1356,1510,2338,476,419,False,True
1356,1510,1721,1926,419,False,True
1356,1510,863,132,419,False,True
1356,1510,201,6,419,False,True
1356,1510,423,6,419,False,True
1356,1510,882,1040,419,False,True
1356,1510,970,132,419,False,True
1356,1510,1404,1560,419,False,True
1356,1510,1582,132,419,False,True
1356,1510,534,132,419,False,True
1356,1510,1108,1254,419,True,True
1356,1510,1985,2094,419,True,True
1356,1510,2080,2282,419,False,True
1356,1510,1367,1521,419,False,True
1356,1510,1556,132,419,False,True
1356,1510,933,1080,419,True,True
1356,1510,1333,1487,419,False,True
1356,1510,2224,485,419,False,True
1356,1510,986,1144,419,False,True
1356,1510,858,1024,419,True,True
1356,1510,2044,1287,419,False,True
1356,1510,2045,1287,419,False,True
1356,1510,2134,1287,419,False,True
1356,1510,2118,2262,419,False,True
1356,1510,1778,1973,419,True,True
1356,1510,1031,1177,419,True,True
1356,1510,1309,526,419,True,True
1356,1510,2234,2292,419,True,True
1356,1510,1436,1593,419,True,True
1356,1510,1688,2006,419,False,True
1356,1510,843,1012,419,True,True
1356,1510,965,1112,419,True,True
1356,1510,1468,1626,419,True,True
1356,1510,2149,1893,419,False,True
1356,1510,994,1150,419,True,True
1356,1510,1524,1687,419,True,True
1356,1510,2397,1687,419,True,True
1356,1510,2401,601,419,True,True
1356,1510,1113,601,419,True,True
1356,1510,1970,2071,419,True,True
1356,1510,1392,1549,419,True,True
1356,1510,1276,1150,419,True,True
1356,1510,1960,2060,419,True,True
1356,1510,1378,1533,419,True,True
1356,1510,1975,2073,419,False,True
1356,1510,1255,1401,419,True,True
1356,1510,2166,1893,419,False,True
1356,1510,1983,2092,419,True,True
1356,1510,781,981,419,True,True
1356,1510,1338,1489,419,True,True
1356,1510,2211,2264,419,True,True
1356,1510,2204,2264,419,True,True
1356,1510,2199,136,419,False,True
1356,1510,2206,2265,419,True,True
1356,1510,2212,2264,419,True,True
1697,1626,1173,1318,450,True,True
1697,1626,1343,1496,450,False,True
1697,1626,2338,476,450,False,True
1697,1626,1721,1926,450,False,True
1697,1626,1129,1274,450,False,True
1697,1626,1696,1899,450,True,True
1697,1626,863,132,450,False,True
1697,1626,201,6,450,False,True
1697,1626,423,6,450,False,True
1697,1626,1226,1375,450,False,True
1697,1626,970,132,450,False,True
1697,1626,1404,1560,450,False,True
1697,1626,1582,132,450,False,True
1697,1626,534,132,450,False,True
1697,1626,1108,1254,450,True,True
1697,1626,1985,2094,450,True,True
1697,1626,2080,2282,450,False,True
1697,1626,1367,1521,450,False,True
1697,1626,1556,132,450,False,True
1697,1626,933,1080,450,True,True
1697,1626,1333,1487,450,False,True
1697,1626,2224,485,450,False,True
1697,1626,986,1144,450,False,True
1697,1626,858,1024,450,True,True
1697,1626,2044,1287,450,False,True
1697,1626,2045,1287,450,False,True
1697,1626,2118,2262,450,False,True
1697,1626,1778,1973,450,True,True
1697,1626,1031,1177,450,True,True
1697,1626,1440,1597,450,True,True
1697,1626,1309,526,450,True,True
1697,1626,2167,2234,450,False,True
1697,1626,2234,2292,450,True,True
1697,1626,1413,1569,450,True,True
1697,1626,1436,1593,450,True,True
1697,1626,1688,2006,450,False,True
1697,1626,843,1012,450,True,True
1697,1626,1310,1459,450,True,True
1697,1626,2149,1893,450,False,True
1697,1626,2169,2236,450,True,True
1697,1626,994,1150,450,True,True
1697,1626,1524,1687,450,True,True
1697,1626,2397,1687,450,True,True
1697,1626,2127,2222,450,True,True
1697,1626,2401,601,450,True,True
1697,1626,1113,601,450,True,True
1697,1626,1435,1590,450,True,True
1697,1626,1392,1549,450,True,True
1697,1626,2249,2333,450,True,True
1697,1626,2396,2333,450,True,True
1697,1626,1276,1150,450,True,True
1697,1626,1960,2060,450,True,True
1697,1626,2216,2270,450,True,True
1697,1626,1255,1401,450,True,True
1697,1626,2166,1893,450,False,True
1697,1626,1983,2092,450,True,True
1697,1626,781,981,450,True,True
1697,1626,1338,1489,450,True,True
1697,1626,2211,2264,450,True,True
1697,1626,2204,2264,450,True,True
1697,1626,2199,136,450,False,True
1697,1626,2206,2265,450,True,True
1697,1626,2212,2264,450,True,True
1697,1626,904,997,450,True,True
1697,1626,1292,1442,450,True,True
1697,1626,972,1121,450,False,True
1697,1626,2252,2336,450,True,True
1697,1626,1431,1633,450,False,True
1697,1626,1463,1621,450,True,True
1793,13,1173,1318,456,True,True
1793,13,1343,1496,456,False,True
1793,13,1822,2003,456,False,True
1793,13,2338,476,456,False,True
1793,13,1721,1926,456,False,True
1793,13,1129,1274,456,False,True
1793,13,1696,1899,456,True,True
1793,13,201,6,456,False,True
1793,13,423,6,456,False,True
1793,13,1226,1375,456,False,True
1793,13,970,132,456,False,True
1793,13,1582,132,456,False,True
1793,13,534,132,456,False,True
1793,13,1108,1254,456,True,True
1793,13,1985,2094,456,True,True
1793,13,2080,2282,456,False,True
1793,13,1367,1521,456,False,True
1793,13,933,1080,456,True,True
1793,13,1333,1487,456,False,True
1793,13,2224,485,456,False,True
1793,13,986,1144,456,False,True
1793,13,858,1024,456,True,True
1793,13,2044,1287,456,False,True
1793,13,2045,1287,456,False,True
1793,13,2118,2262,456,False,True
1793,13,1778,1973,456,True,True
1793,13,1031,1177,456,True,True
1793,13,1440,1597,456,True,True
1793,13,1309,526,456,True,True
1793,13,2167,2234,456,False,True
1793,13,2234,2292,456,True,True
1793,13,1413,1569,456,True,True
1793,13,1436,1593,456,True,True
1793,13,1688,2006,456,False,True
1793,13,843,1012,456,True,True
1793,13,1310,1459,456,True,True
1793,13,965,1112,456,True,True
1793,13,2149,1893,456,False,True
1793,13,2169,2236,456,True,True
1793,13,994,1150,456,True,True
1793,13,1524,1687,456,True,True
1793,13,2397,1687,456,True,True
1793,13,2127,2222,456,True,True
1793,13,2401,601,456,True,True
1793,13,1113,601,456,True,True
1793,13,1435,1590,456,True,True
1793,13,1392,1549,456,True,True
1793,13,2249,2333,456,True,True
1793,13,2396,2333,456,True,True
1793,13,1276,1150,456,True,True
1793,13,1960,2060,456,True,True
1793,13,1975,2073,456,False,True
1793,13,2216,2270,456,True,True
1793,13,1255,1401,456,True,True
1793,13,2166,1893,456,False,True
1793,13,1983,2092,456,True,True
1793,13,781,981,456,True,True
1793,13,1338,1489,456,True,True
1793,13,2211,2264,456,True,True
1793,13,2204,2264,456,True,True
1793,13,2199,136,456,False,True
1793,13,2206,2265,456,True,True
1793,13,2212,2264,456,True,True
1793,13,1697,1626,456,True,True
1793,13,904,997,456,True,True
1793,13,1292,1442,456,True,True
1793,13,972,1121,456,False,True
1793,13,2252,2336,456,True,True
1793,13,1431,1633,456,False,True
1793,13,1463,1621,456,True,True
1793,13,1632,1849,456,True,True
1793,13,1460,1618,456,True,True
1529,13,1173,1318,720,True,True
1529,13,1343,1496,720,False,True
1529,13,1822,2003,720,False,True
1529,13,1721,1926,720,False,True
1529,13,2080,2282,720,False,True
1529,13,933,1080,720,True,True
1529,13,2118,2262,720,False,True
1529,13,1778,1973,720,True,True
1529,13,1440,1597,720,True,True
1529,13,2167,2234,720,False,True
1529,13,1413,1569,720,True,True
1529,13,843,1012,720,True,True
1529,13,1310,1459,720,True,True
1529,13,2149,1893,720,False,True
1529,13,2169,2236,720,True,True
1529,13,1524,1687,720,True,True
1529,13,2397,1687,720,True,True
1529,13,2127,2222,720,True,True
1529,13,1435,1590,720,True,True
1529,13,1392,1549,720,True,True
1529,13,2249,2333,720,True,True
1529,13,2396,2333,720,True,True
1529,13,1276,1150,720,True,True
1529,13,1975,2073,720,False,True
1529,13,2216,2270,720,True,True
1529,13,2166,1893,720,False,True
1529,13,2211,2264,720,True,True
1529,13,2204,2264,720,True,True
1529,13,2206,2265,720,True,True
1529,13,2212,2264,720,True,True
1529,13,1697,1626,720,True,True
1529,13,972,1121,720,False,True
1529,13,2252,2336,720,True,True
1529,13,1463,1621,720,True,True
1529,13,1632,1849,720,True,True
1529,13,1460,1618,720,True,True
1529,13,1957,983,720,True,True
1529,13,1347,1500,720,True,True
1529,13,2128,1893,720,True,True
1529,13,2037,2137,720,True,True
1529,13,2030,2132,720,True,True
1529,13,2322,2400,720,False,True
1529,13,1676,1550,720,True,True
1529,13,1737,1943,720,False,True
1529,13,1675,1883,720,True,True
1529,13,1448,1605,720,True,True
1529,13,1635,1400,720,True,True
1903,2032,1173,1318,750,True,True
1903,2032,1429,1586,750,False,True
1903,2032,1633,1850,750,False,True
1903,2032,1822,2003,750,False,True
1903,2032,1721,1926,750,False,True
1903,2032,775,492,750,False,True
1903,2032,760,1919,750,False,True
1903,2032,2080,2282,750,False,True
1903,2032,1534,1722,750,False,True
1903,2032,933,1080,750,True,True
1903,2032,1324,1132,750,False,True
1903,2032,535,798,750,False,True
1903,2032,2118,2262,750,False,True
1903,2032,1778,1973,750,True,True
1903,2032,2160,2228,750,False,True
1903,2032,843,1012,750,True,True
1903,2032,2149,1893,750,False,True
1903,2032,1524,1687,750,True,True
1903,2032,2397,1687,750,True,True
1903,2032,2219,2273,750,False,True
1903,2032,1392,1549,750,True,True
1903,2032,1276,1150,750,True,True
1903,2032,1378,1533,750,True,True
1903,2032,2166,1893,750,False,True
1903,2032,1345,1522,750,False,True
1903,2032,1697,1626,750,True,True
1903,2032,972,1121,750,False,True
1903,2032,2313,2390,750,False,True
1903,2032,207,482,750,False,True
1903,2032,1149,1297,750,False,True
1903,2032,1998,2103,750,False,True
1903,2032,1957,983,750,True,True
1903,2032,2128,1893,750,True,True
1903,2032,2282,497,750,False,True
1903,2032,2265,2351,750,False,True
1903,2032,2184,2247,750,False,True
1903,2032,2030,2132,750,True,True
1903,2032,2322,2400,750,False,True
1903,2032,1358,1512,750,True,True
1903,2032,1676,1550,750,True,True
1903,2032,1737,1943,750,False,True
1903,2032,2243,2301,750,False,True
1903,2032,1747,1953,750,False,True
1903,2032,1708,1909,750,False,True
1636,1626,1173,1318,814,True,True
1636,1626,1343,1496,814,False,True
1636,1626,2080,2282,814,False,True
1636,1626,933,1080,814,True,True
1636,1626,2118,2262,814,False,True
1636,1626,1778,1973,814,True,True
1636,1626,1440,1597,814,True,True
1636,1626,2167,2234,814,False,True
1636,1626,843,1012,814,True,True
1636,1626,1310,1459,814,True,True
1636,1626,2149,1893,814,False,True
1636,1626,2169,2236,814,True,True
1636,1626,1524,1687,814,True,True
1636,1626,2397,1687,814,True,True
1636,1626,2127,2222,814,True,True
1636,1626,1435,1590,814,True,True
1636,1626,1392,1549,814,True,True
1636,1626,2249,2333,814,True,True
1636,1626,2396,2333,814,True,True
1636,1626,1276,1150,814,True,True
1636,1626,2216,2270,814,True,True
1636,1626,2166,1893,814,False,True
1636,1626,2211,2264,814,True,True
1636,1626,2204,2264,814,True,True
1636,1626,2206,2265,814,True,True
1636,1626,2212,2264,814,True,True
1636,1626,972,1121,814,False,True
1636,1626,2252,2336,814,True,True
1636,1626,1463,1621,814,True,True
1636,1626,1632,1849,814,True,True
1636,1626,1460,1618,814,True,True
1636,1626,1347,1500,814,True,True
1636,1626,2128,1893,814,True,True
1636,1626,2037,2137,814,True,True
1636,1626,2030,2132,814,True,True
1636,1626,1676,1550,814,True,True
1636,1626,1737,1943,814,False,True
1636,1626,1448,1605,814,True,True
1636,1626,1635,1400,814,True,True
1636,1626,1903,2032,814,True,True
1636,1626,2331,2409,814,False,True
1636,1626,2205,2264,814,True,True
1636,1626,1789,1400,814,True,True
1636,1626,2031,2133,814,False,True
1636,1626,2015,2127,814,False,True
1636,1626,1254,1548,814,True,True
1636,1626,2174,2239,814,True,True
2258,2344,1173,1318,817,True,False
2258,2344,1633,1850,817,False,False
2258,2344,1707,1908,817,False,False
2258,2344,1826,1207,817,False,False
2258,2344,1822,2003,817,False,False
2258,2344,1285,1441,817,False,False
2258,2344,1351,1260,817,False,False
2258,2344,1146,1294,817,False,False
2258,2344,2080,2282,817,False,False
2258,2344,933,1080,817,True,False
2258,2344,2118,2262,817,False,False
2258,2344,1778,1973,817,True,False
